sku,year_week,weekly_quantity,category,description
10205,2025-W13,268.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W14,849.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W15,696.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W16,943.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W17,692.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W18,3925.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W19,1059.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W20,1075.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W21,1834.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W22,777.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W23,473.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W24,1673.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W25,962.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10205,2025-W26,2607.0,Toiletries,CLERE B/CRM VANILLA HONEY 6X300ML
10206,2024-W03,9.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2024-W04,318.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W01,681.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W02,1150.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W03,1702.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W04,1493.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W05,774.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W06,35.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W07,32.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W08,390.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W09,66.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W10,1261.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W11,618.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W12,1249.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W13,681.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W14,873.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W15,580.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W16,846.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W17,575.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W18,926.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W19,995.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W20,1594.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W21,1322.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W22,669.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W23,485.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W24,1287.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W25,1198.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10206,2025-W26,2029.0,Toiletries,CLERE B/CRM POWDER FRESH 6X300ML
10207,2025-W03,88.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W04,118.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W08,39.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W14,24.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W16,62.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W18,1.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W19,1.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W20,48.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W21,23.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W22,2.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W24,379.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10207,2025-W26,83.0,Home & Garden,CLERE B/CRM ARGAN BUTTER 6X300ML
10208,2024-W03,33.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2024-W04,233.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W01,453.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W02,1768.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W03,3154.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W04,3978.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W05,1452.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W06,90.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W07,88.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W08,418.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W09,271.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W10,1298.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W11,328.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W12,1122.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W13,720.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W14,4759.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W15,848.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W16,835.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W17,3077.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W18,1428.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W19,2305.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W20,1046.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W21,3367.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W22,1077.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W23,1439.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W24,2328.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W25,2060.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10208,2025-W26,5959.0,Toiletries,CLERE B/CRM  TROPICAL FRUIT 6X300ML
10209,2024-W03,40.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2024-W04,26.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W01,386.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W02,5174.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W03,4484.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W04,6672.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W05,2626.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W06,105.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W07,209.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W08,281.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W09,396.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W10,839.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W11,425.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W12,971.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W13,1103.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W14,981.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W15,963.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W16,1014.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W17,2469.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W18,8408.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W19,1196.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W20,1165.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W21,1132.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W22,818.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W23,2617.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W24,3421.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W25,2934.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10209,2025-W26,5814.0,Toiletries,CLERE B/CRM GLY & LANOLIN 6X500ML
10210,2024-W03,8.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2024-W04,121.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W01,159.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W02,512.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W03,844.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W04,535.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W05,942.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W06,66.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W07,69.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W08,248.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W09,128.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W10,499.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W11,92.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W12,335.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W13,251.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W14,576.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W15,542.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W16,922.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W17,382.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W18,447.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W19,704.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W20,900.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W21,621.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W22,417.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W23,1093.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W24,1283.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W25,938.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10210,2025-W26,2005.0,Home & Garden,CLERE B/CRM HERBAL CAMPHOR 6X500ML
10211,2024-W03,28.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2024-W04,61.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2024-W05,44.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W01,465.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W02,2334.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W03,2918.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W04,3195.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W05,1858.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W06,205.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W07,305.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W08,305.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W09,223.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W10,1214.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W11,701.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W12,850.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W13,766.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W14,1923.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W15,1663.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W16,2722.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W17,1514.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W18,1299.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W19,678.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W20,900.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W21,2180.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W22,873.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W23,1631.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W24,2689.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W25,2045.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10211,2025-W26,5572.0,Hardware,CLERE B/CRM BERRIES CRM 6X500ML
10212,2024-W03,28.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2024-W04,61.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W01,149.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W02,448.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W03,1120.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W04,585.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W05,1024.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W06,29.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W07,52.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W08,236.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W09,214.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W10,604.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W11,247.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W12,419.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W13,806.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W14,10959.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W15,471.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W16,1244.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W17,613.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W18,3934.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W19,715.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W20,421.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W21,621.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W22,795.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W23,582.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W24,1488.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W25,838.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10212,2025-W26,2269.0,Home & Garden,CLERE B/CRM VANILLA HONEY 6X500ML
10213,2024-W03,22.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2024-W04,281.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2024-W05,44.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W01,421.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W02,1216.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W03,2172.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W04,2085.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W05,1464.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W06,96.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W07,274.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W08,373.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W09,344.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W10,616.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W11,451.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W12,794.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W13,2197.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W14,22528.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W15,4183.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W16,1600.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W17,997.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W18,691.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W19,1100.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W20,1330.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W21,2257.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W22,880.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W23,763.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W24,1691.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W25,1417.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10213,2025-W26,1816.0,Home & Garden,CLERE H&B LOTION RICH MUSK 6X200ML
10214,2024-W03,22.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2024-W04,112.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W01,532.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W02,1710.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W03,2174.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W04,888.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W05,878.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W06,47.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W07,5.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W08,228.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W09,130.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W10,551.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W11,404.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W12,1090.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W13,581.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W14,791.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W15,334.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W16,787.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W17,1763.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W18,799.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W19,814.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W20,764.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W21,677.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W22,453.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W23,1219.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W24,2412.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W25,1068.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10214,2025-W26,5018.0,Toiletries,CLERE H&B LOTION COCONUT 6X400ML
10216,2024-W03,52.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2024-W04,112.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W01,404.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W02,1096.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W03,1800.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W04,864.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W05,735.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W06,49.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W07,5.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W08,214.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W09,134.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W10,691.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W11,242.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W12,734.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W13,596.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W14,633.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W15,585.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W16,796.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W17,1423.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W18,868.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W19,599.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W20,1148.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W21,1455.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W22,551.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W23,997.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W24,2555.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W25,1210.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10216,2025-W26,2323.0,Toiletries,CLERE H&B LOTION TROPICAL FRUIT 6X400ML
10217,2024-W03,22.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2024-W04,80.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W01,240.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W02,628.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W03,936.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W04,506.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W05,487.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W06,5.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W07,83.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W08,150.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W09,179.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W10,1245.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W11,258.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W12,445.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W13,1145.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W14,7061.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W15,734.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W16,2452.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W17,628.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W18,1140.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W19,2113.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W20,953.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W21,1280.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W22,805.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W23,1030.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W24,2197.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W25,937.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
10217,2025-W26,2473.0,Toiletries,CLERE 4MEN H&B LOTION STORM 6X400ML
