customer_id,customer_name,region_name,date,period,quantity,revenue,num_orders
316,Zamazama Shop,George,2025-08-14,H2,241,53839.0,1
316,Zamazama Shop,George,2025-08-20,H2,1828,531314.0,1
316,Zamazama Shop,George,2025-08-25,H2,671,188383.0,1
316,Zamazama Shop,George,2025-08-29,H2,227,49718.0,1
316,Zamazama Shop,George,2025-09-02,H2,1252,232242.0,1
316,Zamazama Shop,George,2025-09-06,H2,851,255756.0,1
316,Zamazama Shop,George,2025-09-11,H2,2979,335683.0,1
316,Zamazama Shop,George,2025-09-15,H2,763,160772.0,1
316,Zamazama Shop,George,2025-09-19,H2,1408,295922.0,1
316,Zamazama Shop,George,2025-09-25,H2,112,41834.0,1
316,Zamazama Shop,George,2025-10-06,H2,766,458223.0,1
316,Zamazama Shop,George,2025-10-10,H2,1777,335691.0,1
316,Zamazama Shop,George,2025-10-15,H2,946,225949.0,1
316,Zamazama Shop,George,2025-10-23,H2,547,140799.0,1
316,Zamazama Shop,George,2025-10-28,H2,520,396188.0,1
316,Zamazama Shop,George,2025-11-01,H2,3072,538909.0,1
316,Zamazama Shop,George,2025-11-06,H2,782,233046.0,1
316,Zamazama Shop,George,2025-11-12,H2,1724,237768.94,1
316,Zamazama Shop,George,2025-11-15,H2,2654,317716.0,1
316,Zamazama Shop,George,2025-11-20,H2,1545,287784.5,1
316,Zamazama Shop,George,2025-11-25,H2,334,67718.5,1
316,Zamazama Shop,George,2025-12-03,H2,1249,389945.0,1
316,Zamazama Shop,George,2025-12-08,H2,1151,270071.0,1
316,Zamazama Shop,George,2025-12-12,H2,2406,429813.0,1
316,Zamazama Shop,George,2025-12-17,H2,2891,346342.0,1
316,Zamazama Shop,George,2025-12-18,H2,2239,285128.5,1
316,Zamazama Shop,George,2025-12-22,H2,1269,270147.0,1
317,ELWAK TRADING,Gauteng,2025-06-30,H2,3501,467087.46,1
317,ELWAK TRADING,Gauteng,2025-07-10,H2,3363,607515.0,2
317,ELWAK TRADING,Gauteng,2025-07-24,H2,476,158032.0,1
317,ELWAK TRADING,Gauteng,2025-08-08,H2,58,14604.0,1
317,ELWAK TRADING,Gauteng,2025-08-12,H2,323,49489.8,1
317,ELWAK TRADING,Gauteng,2025-08-26,H2,1682,200895.4,2
317,ELWAK TRADING,Gauteng,2025-08-30,H2,2462,321450.73,1
317,ELWAK TRADING,Gauteng,2025-09-04,H2,1019,218792.5,1
317,ELWAK TRADING,Gauteng,2025-09-05,H2,1572,195839.76,1
317,ELWAK TRADING,Gauteng,2025-09-20,H2,101,36248.0,1
317,ELWAK TRADING,Gauteng,2025-09-30,H2,11,1388.0,1
317,ELWAK TRADING,Gauteng,2025-10-08,H2,896,291738.0,1
317,ELWAK TRADING,Gauteng,2025-10-09,H2,973,111530.3,2
317,ELWAK TRADING,Gauteng,2025-10-10,H2,270,76908.16,2
